employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,any_awards_won,is_promoted,kpis_met_above_80_percent,avg_training_score
4047,Sales & Marketing,region_26,Bachelor's,m,other,1,28,5.0,6,0,0,1,50
2805,Sales & Marketing,region_22,Bachelor's,m,other,1,29,4.0,5,0,0,0,51
30482,Sales & Marketing,region_12,Bachelor's,m,other,1,29,,1,0,0,0,48
24518,Sales & Marketing,region_15,Bachelor's,m,other,1,29,,1,0,0,0,50
17517,Sales & Marketing,region_17,Bachelor's,m,other,1,46,3.0,18,0,0,0,50
52352,Sales & Marketing,region_13,Bachelor's,f,other,1,42,3.0,3,0,0,1,50
77089,Sales & Marketing,region_19,Bachelor's,m,other,1,30,5.0,4,0,0,0,47
58387,Sales & Marketing,region_11,Bachelor's,m,other,1,39,1.0,11,0,0,0,50
28855,Sales & Marketing,region_29,Bachelor's,f,other,1,30,1.0,4,0,0,0,53
9254,Sales & Marketing,region_6,Bachelor's,m,other,1,45,3.0,5,0,0,0,50
10464,Sales & Marketing,region_7,Bachelor's,f,other,1,31,1.0,4,0,0,0,50
54996,Sales & Marketing,region_15,Bachelor's,m,other,1,30,4.0,2,0,0,0,53
36721,Sales & Marketing,region_16,Bachelor's,m,other,1,39,3.0,4,0,0,1,50
77321,Sales & Marketing,region_9,Bachelor's,m,other,1,30,2.0,4,0,0,0,54
6083,Sales & Marketing,region_21,Bachelor's,m,other,1,29,3.0,6,0,0,0,50
42581,Sales & Marketing,region_23,Bachelor's,f,other,1,30,2.0,4,0,0,0,53
30644,Sales & Marketing,region_11,Bachelor's,m,other,1,30,4.0,3,0,0,0,48
21039,Sales & Marketing,region_2,Bachelor's,m,other,1,30,3.0,4,0,0,1,48
16183,Sales & Marketing,region_4,Bachelor's,m,other,1,30,3.0,6,0,0,0,48
56961,Sales & Marketing,region_15,Bachelor's,m,other,1,30,5.0,7,0,0,1,51
4971,Sales & Marketing,region_22,Bachelor's,m,other,1,30,3.0,2,0,0,0,46
20404,Sales & Marketing,region_16,Bachelor's,f,other,1,29,,1,0,0,0,51
72588,Sales & Marketing,region_33,Bachelor's,m,other,1,30,5.0,2,0,0,0,51
61119,Sales & Marketing,region_22,Bachelor's,f,other,1,29,1.0,1,0,0,0,54
10395,Sales & Marketing,region_22,Bachelor's,f,other,1,30,5.0,6,0,0,0,54
68443,Sales & Marketing,region_25,Bachelor's,m,other,1,25,3.0,2,0,0,0,50
361,Sales & Marketing,region_1,Bachelor's,m,other,1,29,4.0,5,0,0,0,50
43690,Sales & Marketing,region_2,Bachelor's,f,other,1,56,1.0,15,0,0,0,50
60601,Sales & Marketing,region_8,Bachelor's,m,other,1,27,3.0,4,0,0,1,50
24486,Sales & Marketing,region_27,Bachelor's,m,other,1,30,5.0,6,0,0,1,46
2594,Sales & Marketing,region_22,Bachelor's,m,other,1,28,5.0,5,0,0,1,50
77145,Sales & Marketing,region_19,Bachelor's,m,other,1,27,1.0,4,0,0,0,50
42571,Sales & Marketing,region_7,Bachelor's,m,other,1,35,4.0,9,0,0,0,50
65251,Sales & Marketing,region_26,Bachelor's,m,other,1,29,4.0,4,0,0,0,46
9099,Sales & Marketing,region_23,Bachelor's,m,other,1,29,3.0,4,0,0,0,49
69211,Sales & Marketing,region_1,Bachelor's,m,other,1,30,1.0,7,0,0,0,50
61756,Sales & Marketing,region_23,Bachelor's,m,other,1,36,3.0,9,0,0,0,50
29173,Sales & Marketing,region_16,Bachelor's,m,other,1,30,4.0,2,0,0,0,54
51895,Sales & Marketing,region_26,Bachelor's,m,other,1,30,3.0,2,0,0,1,53
16535,Sales & Marketing,region_13,Bachelor's,f,other,1,30,1.0,6,0,0,0,50
26751,Sales & Marketing,region_7,Bachelor's,f,other,1,29,5.0,3,0,0,0,51
73799,Sales & Marketing,region_19,Bachelor's,m,other,1,36,2.0,8,0,0,0,50
37494,Sales & Marketing,region_6,Bachelor's,m,other,1,32,3.0,7,0,0,1,50
74049,Sales & Marketing,region_15,Bachelor's,m,other,1,39,2.0,8,0,0,0,50
77041,Sales & Marketing,region_16,Bachelor's,f,other,1,30,1.0,5,0,0,0,50
43076,Sales & Marketing,region_22,Bachelor's,m,other,1,29,1.0,6,0,0,1,46
43940,Sales & Marketing,region_28,Bachelor's,m,other,1,30,,1,0,0,1,48
35262,Sales & Marketing,region_34,Bachelor's,m,other,1,29,3.0,5,0,0,0,50
37953,Sales & Marketing,region_30,Bachelor's,m,other,1,31,4.0,7,0,0,0,50
13122,Sales & Marketing,region_22,Bachelor's,m,other,1,43,2.0,2,0,0,1,50
68765,Sales & Marketing,region_30,Bachelor's,m,other,1,30,4.0,5,0,0,0,46
28060,Sales & Marketing,region_1,Bachelor's,m,other,1,32,5.0,7,0,0,1,50
12283,Sales & Marketing,region_15,Bachelor's,f,other,1,30,5.0,3,0,0,0,50
12040,Sales & Marketing,region_7,Bachelor's,m,other,1,29,5.0,2,0,0,0,51
50136,Sales & Marketing,region_11,Bachelor's,m,other,1,30,3.0,3,0,0,0,48
15144,Sales & Marketing,region_12,Bachelor's,m,other,1,30,3.0,5,0,0,0,46
70541,Sales & Marketing,region_20,Bachelor's,m,other,1,29,,1,0,0,1,51
7982,Sales & Marketing,region_1,Bachelor's,m,other,1,29,4.0,6,0,0,0,49
14911,Sales & Marketing,region_28,Bachelor's,m,other,1,30,1.0,9,0,0,0,47
12856,Sales & Marketing,region_31,Bachelor's,f,other,1,31,2.0,4,0,0,0,50
4861,Sales & Marketing,region_13,Bachelor's,f,other,1,29,3.0,5,0,0,0,49
76603,Sales & Marketing,region_27,Bachelor's,m,other,1,44,1.0,16,0,0,0,50
12238,Sales & Marketing,region_1,Bachelor's,m,other,1,36,3.0,3,0,0,0,50
28518,Sales & Marketing,region_17,Bachelor's,m,other,1,40,5.0,2,0,0,1,50
15067,Sales & Marketing,region_2,Bachelor's,m,other,1,32,5.0,6,0,0,0,50
13493,Sales & Marketing,region_3,Bachelor's,m,other,1,30,3.0,5,0,0,0,49
46449,Sales & Marketing,region_8,Bachelor's,m,other,1,32,3.0,7,0,0,1,50
72494,Sales & Marketing,region_5,Bachelor's,m,other,1,37,5.0,7,0,0,1,50
48696,Sales & Marketing,region_1,Bachelor's,m,other,1,29,,1,0,0,0,50
72293,Sales & Marketing,region_15,Bachelor's,m,other,1,29,2.0,3,0,0,0,47
4440,Sales & Marketing,region_31,Bachelor's,m,other,1,30,5.0,4,0,0,1,46
13695,Sales & Marketing,region_1,Bachelor's,m,other,1,29,5.0,4,0,0,1,54
24412,Sales & Marketing,region_22,Bachelor's,f,other,1,29,2.0,4,0,0,0,49
34760,Sales & Marketing,region_14,Bachelor's,m,other,1,30,3.0,7,0,0,0,45
53580,Sales & Marketing,region_16,Bachelor's,m,other,1,30,3.0,4,0,0,0,48
15043,Sales & Marketing,region_16,Bachelor's,m,other,1,43,5.0,3,0,0,1,50
1858,Sales & Marketing,region_4,Bachelor's,m,other,1,29,1.0,4,0,0,0,52
76445,Sales & Marketing,region_27,Bachelor's,m,other,1,38,1.0,9,0,0,0,50
74087,Sales & Marketing,region_3,Bachelor's,m,other,1,29,3.0,2,0,0,0,50
13983,Sales & Marketing,region_20,Bachelor's,m,other,1,26,,1,0,0,0,50
7825,Sales & Marketing,region_32,Bachelor's,m,other,1,42,1.0,10,0,0,0,50
23704,Sales & Marketing,region_13,Bachelor's,m,other,1,39,5.0,3,0,0,1,50
26061,Sales & Marketing,region_10,Bachelor's,m,other,1,29,3.0,4,0,0,0,52
8958,Sales & Marketing,region_27,Bachelor's,m,other,1,30,4.0,4,0,0,1,48
6931,Sales & Marketing,region_22,Bachelor's,f,other,1,30,4.0,2,0,0,1,48
38132,Sales & Marketing,region_7,Bachelor's,m,other,1,29,1.0,2,0,0,0,47
53515,Sales & Marketing,region_7,Bachelor's,f,other,1,30,2.0,7,0,0,0,54
42491,Sales & Marketing,region_14,Bachelor's,m,other,1,34,1.0,7,0,0,0,50
2053,Sales & Marketing,region_2,Bachelor's,m,other,1,44,5.0,16,0,0,1,50
4281,Sales & Marketing,region_14,Bachelor's,m,other,1,34,2.0,8,0,0,1,50
7090,Sales & Marketing,region_10,Bachelor's,f,other,1,29,3.0,5,0,0,0,49
35144,Sales & Marketing,region_19,Bachelor's,m,other,1,30,3.0,2,0,0,0,48
40321,Sales & Marketing,region_19,Bachelor's,m,other,1,30,3.0,6,0,0,0,47
67531,Sales & Marketing,region_11,Bachelor's,m,other,1,51,5.0,23,0,0,0,50
2155,Sales & Marketing,region_25,Bachelor's,m,other,1,27,,1,0,0,1,50
34464,Sales & Marketing,region_29,Bachelor's,f,other,1,30,4.0,2,0,0,0,47
78224,Sales & Marketing,region_10,Bachelor's,m,other,1,29,2.0,2,0,0,0,49
43300,Sales & Marketing,region_22,Bachelor's,m,other,1,38,2.0,5,0,0,0,50
3941,Sales & Marketing,region_22,Bachelor's,m,other,1,30,2.0,5,0,0,0,50
62855,Sales & Marketing,region_23,Bachelor's,m,other,1,30,4.0,3,0,0,0,47
63537,Sales & Marketing,region_7,Bachelor's,m,other,1,27,4.0,4,0,0,1,50
20388,Sales & Marketing,region_2,Bachelor's,m,other,1,30,5.0,8,0,0,1,48
53182,Sales & Marketing,region_15,Bachelor's,m,other,1,30,1.0,2,0,0,1,47
2562,Sales & Marketing,region_8,Bachelor's,m,other,1,26,4.0,2,0,0,0,50
2306,Sales & Marketing,region_26,Bachelor's,m,other,1,30,4.0,7,0,0,1,43
74637,Sales & Marketing,region_15,Bachelor's,m,other,1,29,4.0,4,0,0,0,48
4499,Sales & Marketing,region_15,Bachelor's,f,other,1,29,4.0,4,0,0,0,56
37309,Sales & Marketing,region_10,Bachelor's,m,other,1,28,2.0,2,0,0,0,50
29608,Sales & Marketing,region_27,Bachelor's,f,other,1,30,1.0,5,0,0,0,51
24730,Sales & Marketing,region_31,Bachelor's,m,other,1,30,,1,0,0,1,48
46029,Sales & Marketing,region_30,Bachelor's,m,other,1,32,2.0,7,0,0,0,50
22151,Sales & Marketing,region_11,Bachelor's,m,other,1,30,5.0,4,0,0,1,52
12919,Sales & Marketing,region_15,Bachelor's,m,other,1,28,3.0,5,0,0,1,50
10358,Sales & Marketing,region_16,Bachelor's,f,other,1,29,3.0,3,0,0,0,48
22502,Sales & Marketing,region_12,Bachelor's,f,other,1,26,3.0,1,0,0,1,50
65086,Sales & Marketing,region_7,Bachelor's,m,other,1,34,1.0,7,0,0,0,50
31988,Sales & Marketing,region_11,Bachelor's,m,other,1,31,5.0,5,0,0,1,50
48520,Sales & Marketing,region_8,Bachelor's,m,other,1,37,5.0,3,0,0,1,50
76781,Sales & Marketing,region_26,Bachelor's,m,other,1,29,3.0,6,0,0,1,52
35846,Sales & Marketing,region_30,Bachelor's,m,other,1,29,1.0,4,0,0,1,43
10173,Sales & Marketing,region_26,Bachelor's,m,other,1,54,1.0,11,0,0,0,50
28679,Sales & Marketing,region_15,Bachelor's,m,other,1,53,3.0,10,0,0,1,50
5572,Sales & Marketing,region_21,Bachelor's,f,other,1,30,3.0,5,0,0,0,52
4247,Sales & Marketing,region_25,Bachelor's,f,other,1,29,,1,0,0,0,48
19771,Sales & Marketing,region_26,Bachelor's,m,other,1,49,1.0,7,0,0,1,50
9552,Sales & Marketing,region_24,Bachelor's,m,other,1,27,,1,0,0,0,50
27950,Sales & Marketing,region_4,Bachelor's,m,other,1,29,5.0,2,0,0,1,54
5275,Sales & Marketing,region_14,Bachelor's,m,other,1,30,3.0,7,0,0,1,47
22946,Sales & Marketing,region_34,Bachelor's,m,other,1,32,3.0,3,0,0,0,50
18423,Sales & Marketing,region_14,Bachelor's,m,other,1,36,1.0,3,0,0,0,50
27321,Sales & Marketing,region_2,Bachelor's,f,other,1,30,1.0,3,0,0,0,47
31508,Sales & Marketing,region_27,Bachelor's,m,other,1,28,5.0,7,0,0,0,50
7295,Sales & Marketing,region_34,Bachelor's,f,other,1,30,1.0,9,0,0,0,48
16296,Sales & Marketing,region_2,Bachelor's,m,other,1,42,4.0,4,0,0,1,50
3198,Sales & Marketing,region_29,Bachelor's,f,other,1,30,3.0,3,0,0,0,53
31357,Sales & Marketing,region_6,Bachelor's,m,other,1,30,4.0,6,0,0,0,52
9232,Sales & Marketing,region_24,Bachelor's,m,other,1,29,3.0,4,0,0,0,48
631,Sales & Marketing,region_28,Bachelor's,f,other,1,30,4.0,2,0,0,0,50
25175,Sales & Marketing,region_22,Bachelor's,m,other,1,29,2.0,2,0,0,1,50
53924,Sales & Marketing,region_6,Bachelor's,m,other,1,31,3.0,4,0,0,0,50
41305,Sales & Marketing,region_31,Bachelor's,m,other,1,40,3.0,12,0,0,0,50
17028,Sales & Marketing,region_11,Bachelor's,m,other,1,51,4.0,16,0,0,0,50
36532,Sales & Marketing,region_6,Bachelor's,f,other,1,30,3.0,2,0,0,0,41
4896,Sales & Marketing,region_13,Bachelor's,m,other,1,45,3.0,3,0,0,0,50
76525,Sales & Marketing,region_11,Bachelor's,m,other,1,30,2.0,5,0,0,0,47
215,Sales & Marketing,region_13,Bachelor's,f,other,1,30,1.0,8,0,0,0,52
41288,Sales & Marketing,region_28,Bachelor's,m,other,1,30,,1,0,0,1,49
64146,Sales & Marketing,region_2,Bachelor's,f,other,1,30,3.0,4,0,0,0,50
38802,Sales & Marketing,region_22,Bachelor's,m,other,1,39,5.0,9,0,0,0,50
38855,Sales & Marketing,region_27,Bachelor's,m,other,1,41,2.0,5,0,0,0,50
9462,Sales & Marketing,region_15,Bachelor's,m,other,1,38,2.0,6,0,0,0,50
77086,Sales & Marketing,region_2,Bachelor's,m,other,1,45,1.0,2,0,0,1,50
62589,Sales & Marketing,region_14,Bachelor's,f,other,1,30,3.0,5,0,0,0,50
52495,Sales & Marketing,region_2,Bachelor's,f,other,1,30,3.0,6,0,0,0,48
76907,Sales & Marketing,region_16,Bachelor's,m,other,1,27,1.0,2,0,0,0,50
42278,Sales & Marketing,region_7,Bachelor's,m,other,1,54,2.0,7,0,0,0,50
20182,Sales & Marketing,region_7,Bachelor's,m,other,1,30,5.0,8,0,0,1,50
55988,Sales & Marketing,region_15,Bachelor's,f,other,1,31,,1,0,0,0,50
14446,Sales & Marketing,region_32,Bachelor's,f,other,1,29,4.0,4,0,0,0,53
46447,Sales & Marketing,region_26,Bachelor's,m,other,1,29,4.0,5,0,0,0,51
53433,Sales & Marketing,region_16,Bachelor's,m,other,1,26,3.0,2,0,0,0,50
17794,Sales & Marketing,region_25,Bachelor's,f,other,1,29,3.0,1,0,0,0,49
19816,Sales & Marketing,region_15,Bachelor's,m,other,1,29,1.0,3,0,0,0,52
36632,Sales & Marketing,region_7,Bachelor's,f,other,1,44,4.0,4,0,0,1,50
45498,Sales & Marketing,region_7,Bachelor's,m,other,1,39,5.0,7,0,0,1,50
37508,Sales & Marketing,region_7,Bachelor's,m,other,1,29,2.0,2,0,0,0,49
72941,Sales & Marketing,region_23,Bachelor's,m,other,1,30,4.0,4,0,0,0,49
5670,Sales & Marketing,region_7,Bachelor's,m,other,1,30,5.0,7,0,0,0,49
39708,Sales & Marketing,region_33,Bachelor's,m,other,1,30,3.0,2,0,0,0,50
55827,Sales & Marketing,region_4,Bachelor's,m,other,1,31,4.0,2,0,0,0,50
75305,Sales & Marketing,region_32,Bachelor's,f,other,1,29,3.0,3,0,0,0,49
33331,Sales & Marketing,region_17,Bachelor's,m,other,1,32,5.0,2,0,0,0,50
48829,Sales & Marketing,region_22,Bachelor's,m,other,1,30,3.0,3,0,0,1,53
45770,Sales & Marketing,region_10,Bachelor's,m,other,1,30,2.0,3,0,0,0,47
56561,Sales & Marketing,region_30,Bachelor's,f,other,1,29,,1,0,0,0,54
41614,Sales & Marketing,region_6,Bachelor's,m,other,1,30,3.0,3,0,0,0,44
9110,Sales & Marketing,region_2,Bachelor's,m,other,1,22,,1,0,0,0,50
55891,Sales & Marketing,region_28,Bachelor's,m,other,1,30,3.0,5,0,0,1,52
13968,Sales & Marketing,region_2,Bachelor's,f,other,1,34,2.0,7,0,0,0,50
37642,Sales & Marketing,region_7,Bachelor's,m,other,1,32,5.0,2,0,0,1,50
54074,Sales & Marketing,region_5,Bachelor's,m,other,1,34,1.0,2,0,0,0,50
32552,Sales & Marketing,region_4,Bachelor's,f,other,1,35,5.0,10,0,0,0,50
54339,Sales & Marketing,region_17,Bachelor's,m,other,1,29,3.0,2,0,0,1,46
25416,Sales & Marketing,region_15,Bachelor's,m,other,1,42,4.0,12,0,0,0,50
29529,Sales & Marketing,region_31,Bachelor's,m,other,1,46,4.0,16,0,0,0,50
33661,Sales & Marketing,region_24,Bachelor's,f,other,1,30,1.0,5,0,0,0,49
63021,Sales & Marketing,region_13,Bachelor's,f,other,1,31,2.0,7,0,0,0,50
77534,Sales & Marketing,region_28,Bachelor's,m,other,1,33,1.0,6,0,0,0,50
5259,Sales & Marketing,region_9,Bachelor's,m,other,1,26,3.0,5,0,0,0,50
38208,Sales & Marketing,region_28,Bachelor's,m,other,1,28,,1,0,0,0,50
24431,Sales & Marketing,region_27,Bachelor's,m,other,1,29,3.0,4,0,0,1,43
38251,Sales & Marketing,region_15,Bachelor's,m,other,1,32,4.0,7,0,0,0,50
68436,Sales & Marketing,region_25,Bachelor's,m,other,1,29,,1,0,0,0,50
29780,Sales & Marketing,region_22,Bachelor's,m,other,1,29,3.0,3,0,0,1,49
5563,Sales & Marketing,region_22,Bachelor's,f,other,1,31,1.0,3,0,0,0,50
12262,Sales & Marketing,region_31,Bachelor's,m,other,1,24,,1,0,0,0,50
56781,Sales & Marketing,region_13,Bachelor's,f,other,1,36,3.0,3,0,0,0,50
51402,Sales & Marketing,region_22,Bachelor's,m,other,1,24,,1,0,0,1,50
27460,Sales & Marketing,region_13,Bachelor's,m,other,1,40,5.0,4,0,0,0,50
1431,Sales & Marketing,region_28,Bachelor's,m,other,1,40,5.0,9,0,0,1,50
9826,Sales & Marketing,region_13,Bachelor's,m,other,1,39,2.0,4,0,0,1,50
57250,Sales & Marketing,region_29,Bachelor's,m,other,1,29,2.0,8,0,0,0,51
50949,Sales & Marketing,region_11,Bachelor's,m,other,1,28,1.0,2,0,0,0,50
73634,Sales & Marketing,region_31,Bachelor's,f,other,1,29,3.0,4,0,0,0,50
51934,Sales & Marketing,region_7,Bachelor's,m,other,1,30,3.0,3,0,0,0,49
39864,Sales & Marketing,region_22,Bachelor's,f,other,1,29,3.0,4,0,0,0,51
46479,Sales & Marketing,region_19,Bachelor's,m,other,1,36,3.0,3,0,0,1,50
16281,Sales & Marketing,region_14,Bachelor's,m,other,1,32,4.0,6,0,0,0,50
58426,Sales & Marketing,region_12,Bachelor's,m,other,1,26,3.0,2,0,0,0,50
32733,Sales & Marketing,region_27,Bachelor's,f,other,1,29,3.0,5,0,0,0,46
67426,Sales & Marketing,region_7,Bachelor's,m,other,1,45,3.0,2,0,0,0,50
16193,Sales & Marketing,region_4,Bachelor's,f,other,1,35,3.0,3,0,0,0,50
13210,Sales & Marketing,region_26,Bachelor's,f,other,1,31,2.0,3,0,0,0,50
72775,Sales & Marketing,region_28,Bachelor's,m,other,1,44,3.0,5,0,0,0,50
68836,Sales & Marketing,region_31,Bachelor's,m,other,1,29,4.0,3,0,0,0,50
45553,Sales & Marketing,region_23,Bachelor's,f,other,1,30,5.0,4,0,0,1,50
28076,Sales & Marketing,region_22,Bachelor's,m,other,1,40,5.0,3,0,0,1,50
32624,Sales & Marketing,region_23,Bachelor's,f,other,1,30,3.0,6,0,0,1,52
50822,Sales & Marketing,region_2,Bachelor's,f,other,1,37,4.0,9,0,0,0,50
27857,Sales & Marketing,region_7,Bachelor's,m,other,1,40,5.0,16,0,0,0,50
68554,Sales & Marketing,region_19,Bachelor's,f,other,1,30,3.0,5,0,0,0,51
77348,Sales & Marketing,region_32,Bachelor's,m,other,1,30,,1,0,0,0,53
54650,Sales & Marketing,region_2,Bachelor's,m,other,1,43,2.0,13,0,0,0,50
22227,Sales & Marketing,region_23,Bachelor's,m,other,1,47,1.0,15,0,0,0,50
76173,Sales & Marketing,region_31,Bachelor's,m,other,1,27,4.0,2,0,0,1,50
43492,Sales & Marketing,region_17,Bachelor's,m,other,1,29,5.0,2,0,0,1,50
14038,Sales & Marketing,region_22,Bachelor's,m,other,1,38,5.0,5,0,0,1,50
24471,Sales & Marketing,region_6,Bachelor's,f,other,1,26,2.0,5,0,0,0,50
47618,Sales & Marketing,region_31,Bachelor's,m,other,1,23,5.0,2,0,0,1,50
53530,Sales & Marketing,region_9,Bachelor's,m,other,1,37,1.0,3,0,0,0,50
23540,Sales & Marketing,region_5,Bachelor's,m,other,1,29,3.0,6,0,0,0,49
17314,Sales & Marketing,region_13,Bachelor's,m,other,1,37,5.0,4,0,0,1,50
54845,Sales & Marketing,region_16,Bachelor's,m,other,1,29,5.0,4,0,0,0,55
25377,Sales & Marketing,region_15,Bachelor's,m,other,1,27,1.0,4,0,0,0,50
45287,Sales & Marketing,region_2,Bachelor's,f,other,1,49,5.0,10,0,0,0,50
62729,Sales & Marketing,region_7,Bachelor's,m,other,1,29,5.0,6,0,0,0,48
17216,Sales & Marketing,region_12,Bachelor's,m,other,1,26,4.0,3,0,0,0,50
9123,Sales & Marketing,region_14,Bachelor's,m,other,1,39,4.0,7,0,0,0,50
77877,Sales & Marketing,region_4,Bachelor's,m,other,1,46,3.0,3,0,0,1,50
74152,Sales & Marketing,region_26,Bachelor's,m,other,1,39,1.0,3,0,0,1,50
50238,Sales & Marketing,region_31,Bachelor's,m,other,1,29,4.0,4,0,0,1,54
61673,Sales & Marketing,region_15,Bachelor's,f,other,1,36,4.0,7,0,0,0,50
5528,Sales & Marketing,region_26,Bachelor's,m,other,1,31,2.0,2,0,0,0,50
47267,Sales & Marketing,region_5,Bachelor's,m,other,1,30,3.0,6,0,0,0,50
36137,Sales & Marketing,region_22,Bachelor's,f,other,1,29,4.0,3,0,0,1,48
35519,Sales & Marketing,region_23,Bachelor's,m,other,1,30,3.0,1,0,0,0,52
1026,Sales & Marketing,region_21,Bachelor's,f,other,1,30,2.0,6,0,0,0,52
4109,Sales & Marketing,region_32,Bachelor's,m,other,1,27,2.0,4,0,0,0,50
8913,Sales & Marketing,region_2,Bachelor's,f,other,1,56,1.0,16,0,0,0,50
63067,Sales & Marketing,region_20,Bachelor's,m,other,1,28,1.0,3,0,0,0,50
52253,Sales & Marketing,region_28,Bachelor's,f,other,1,29,3.0,2,0,0,0,49
20533,Sales & Marketing,region_7,Bachelor's,m,other,1,29,,1,0,0,1,50
38931,Sales & Marketing,region_27,Bachelor's,m,other,1,31,4.0,4,0,0,0,50
17049,Sales & Marketing,region_2,Bachelor's,m,other,1,59,3.0,17,0,0,0,50
44599,Sales & Marketing,region_23,Bachelor's,m,other,1,33,4.0,4,0,0,0,50
8548,Sales & Marketing,region_15,Bachelor's,m,other,1,30,3.0,5,0,0,0,52
68700,Sales & Marketing,region_26,Bachelor's,m,other,1,36,5.0,9,0,0,0,50
8663,Sales & Marketing,region_1,Bachelor's,m,other,1,29,,1,0,0,0,51
92,Sales & Marketing,region_7,Bachelor's,m,other,1,56,1.0,5,0,0,0,50
23496,Sales & Marketing,region_19,Bachelor's,m,other,1,29,2.0,5,0,0,0,49
76295,Sales & Marketing,region_16,Bachelor's,m,other,1,37,2.0,3,0,0,0,50
47840,Sales & Marketing,region_17,Bachelor's,m,other,1,30,3.0,5,0,0,0,51
34538,Sales & Marketing,region_24,Bachelor's,m,other,1,30,2.0,8,0,0,0,50
31332,Sales & Marketing,region_26,Bachelor's,f,other,1,30,4.0,4,0,0,0,50
4929,Sales & Marketing,region_10,Bachelor's,m,other,1,30,1.0,4,0,0,0,53
71948,Sales & Marketing,region_20,Bachelor's,m,other,1,31,3.0,7,0,0,0,50
13255,Sales & Marketing,region_21,Bachelor's,m,other,1,25,3.0,2,0,0,0,50
67641,Sales & Marketing,region_29,Bachelor's,f,other,1,28,2.0,3,0,0,0,50
65955,Sales & Marketing,region_7,Bachelor's,m,other,1,55,4.0,21,0,0,0,50
33836,Sales & Marketing,region_19,Bachelor's,f,other,1,28,,1,0,0,0,50
17221,Sales & Marketing,region_20,Bachelor's,m,other,1,29,2.0,9,0,0,0,49
58497,Sales & Marketing,region_23,Bachelor's,m,other,1,29,3.0,7,0,0,1,49
1041,Sales & Marketing,region_29,Bachelor's,m,other,1,30,4.0,6,0,0,0,47
63644,Sales & Marketing,region_26,Bachelor's,f,other,1,23,,1,0,0,0,50
15297,Sales & Marketing,region_22,Bachelor's,m,other,1,34,4.0,5,0,0,1,50
58261,Sales & Marketing,region_11,Bachelor's,m,other,1,29,2.0,5,0,0,0,51
59714,Sales & Marketing,region_3,Bachelor's,m,other,1,32,3.0,6,0,0,0,50
24635,Sales & Marketing,region_23,Bachelor's,m,other,1,29,,1,0,0,0,51
67232,Sales & Marketing,region_26,Bachelor's,f,other,1,33,1.0,7,0,0,0,50
9862,Sales & Marketing,region_26,Bachelor's,m,other,1,28,1.0,5,0,0,0,50
16408,Sales & Marketing,region_29,Bachelor's,m,other,1,38,1.0,4,0,0,1,50
29996,Sales & Marketing,region_7,Bachelor's,m,other,1,40,3.0,4,0,0,0,50
65159,Sales & Marketing,region_25,Bachelor's,m,other,1,30,3.0,6,0,0,1,51
46591,Sales & Marketing,region_32,Bachelor's,m,other,1,30,5.0,3,0,0,0,47
11719,Sales & Marketing,region_6,Bachelor's,m,other,1,26,2.0,2,0,0,0,50
27512,Sales & Marketing,region_2,Bachelor's,m,other,1,33,5.0,7,0,0,1,50
4387,Sales & Marketing,region_31,Bachelor's,m,other,1,30,5.0,3,0,0,0,49
46404,Sales & Marketing,region_20,Bachelor's,m,other,1,30,1.0,2,0,0,0,51
59090,Sales & Marketing,region_14,Bachelor's,m,other,1,30,3.0,9,0,0,1,49
23797,Sales & Marketing,region_2,Bachelor's,m,other,1,59,1.0,15,0,0,0,50
33006,Sales & Marketing,region_7,Bachelor's,m,other,1,32,1.0,4,0,0,0,50
36979,Sales & Marketing,region_7,Bachelor's,m,other,1,55,1.0,11,0,0,0,50
4302,Sales & Marketing,region_13,Bachelor's,m,other,1,50,2.0,13,0,0,0,50
77708,Sales & Marketing,region_25,Bachelor's,m,other,1,33,4.0,2,0,0,1,50
27755,Sales & Marketing,region_19,Bachelor's,m,other,1,29,3.0,4,0,0,0,52
30464,Sales & Marketing,region_4,Bachelor's,m,other,1,35,4.0,9,0,0,0,50
65023,Sales & Marketing,region_8,Bachelor's,m,other,1,29,,1,0,0,0,51
20796,Sales & Marketing,region_25,Bachelor's,f,other,1,30,3.0,5,0,0,0,48
50883,Sales & Marketing,region_20,Bachelor's,m,other,1,40,4.0,9,0,0,1,50
37747,Sales & Marketing,region_10,Bachelor's,m,other,1,29,1.0,4,0,0,0,50
10838,Sales & Marketing,region_9,Bachelor's,m,other,1,29,1.0,6,0,0,0,46
31863,Sales & Marketing,region_32,Bachelor's,m,other,1,29,2.0,5,0,0,0,53
21186,Sales & Marketing,region_5,Bachelor's,m,other,1,29,3.0,6,0,0,0,47
10649,Sales & Marketing,region_10,Bachelor's,f,other,1,30,3.0,8,0,0,1,49
39066,Sales & Marketing,region_7,Bachelor's,m,other,1,30,5.0,6,0,0,1,49
6895,Sales & Marketing,region_4,Bachelor's,m,other,1,30,1.0,4,0,0,0,50
42316,Sales & Marketing,region_19,Bachelor's,m,other,1,28,3.0,4,0,0,1,50
51980,Sales & Marketing,region_22,Bachelor's,f,other,1,30,,1,0,0,1,50
53251,Sales & Marketing,region_25,Bachelor's,m,other,1,30,5.0,2,0,0,0,52
71288,Sales & Marketing,region_34,Bachelor's,m,other,1,29,2.0,7,0,0,0,50
